runtime_path	sha256	provenance_group	evidence	license
assets/frozendawn/sounds/radio/voice_six.ogg	8842a5f7608f98d0c689fce80a228c86d86b3b83fdeaffc132eb805c5446115b	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_thousand.ogg	4ab660a6e32c3c358d16322ee48a38f4b13118cb4e2ec5b1b3606e0653c67dbc	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_three.ogg	7be75c11e9778a164601db023cbd281884a4cded934e1079dc7e7462ea32f2a4	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_tower.ogg	4e7ff11edecea2dad49a9bfd5aab89a4a422417feb26ed18353c06c200f86f62	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_two.ogg	a8901201fd6e6fb2340d453555bf1d01f8e5ac5b3fa9d3dbba24cb5c1e9f42e2	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_unable.ogg	406858c7a7a983340ff6b716d5208f1e27ecf56509d870d0454f640c9d773c2d	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_x_coord.ogg	d7bb2a4ee7f668775b8354855e385843357512920b6ac94a81f567dd2d2c2cdf	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_z_coord.ogg	1e1c519f401a9e7f433edebf51fa69f90e9d2b9459cbaae18034e5131d49f0f1	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_zero.ogg	2a0925575a3bc12ebd80a2cfb495aba3afa9a271bf7f594e20403eb1051f32d4	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/terminal/blackglass_segment_01.ogg	464e392b64fcd3a519b24e67f5b884ba4760451034b5d8a4db660fc99e6c25b5	baseline_owner_audio	ASSETS.md	Frozen Dawn original
assets/frozendawn/sounds/terminal/blackglass_segment_02.ogg	da12dfa470ae972e19fc641fc4cb7a6bf2b1f4fa644c0a1082147aa898891c11	baseline_owner_audio	ASSETS.md	Frozen Dawn original
assets/frozendawn/sounds/terminal/blackglass_segment_03.ogg	638953d4b57380f77a55155966941affa17968163c288d9ac75007baf3d44e86	baseline_owner_audio	ASSETS.md	Frozen Dawn original
assets/frozendawn/sounds/terminal/blackglass_segment_04.ogg	21dd32775c7f29f9c09ac0c9619a0534046498bbc548cb5e5a5ae3f323dca54f	baseline_owner_audio	ASSETS.md	Frozen Dawn original
assets/frozendawn/sounds/terminal/blackglass_segment_05.ogg	17196a3170b078117fd1cf8d94336193de7c981c1c14c35473fe578f86e3929c	baseline_owner_audio	ASSETS.md	Frozen Dawn original
assets/frozendawn/sounds/terminal/blackglass_segment_06.ogg	d20f712cc979a26722de5d2733c6e8e56a896c69c529fba41f8ae06f165bb5d1	baseline_owner_audio	ASSETS.md	Frozen Dawn original
assets/frozendawn/sounds/terminal/blackglass_segment_07.ogg	3a12b4adf20e4c352d1a00e1d32383fe74f53c20ed818a5f37da3903d33ea149	baseline_owner_audio	ASSETS.md	Frozen Dawn original
assets/frozendawn/sounds/terminal/blackglass_segment_08.ogg	cddec8bba3524f8109b0da9d8b44a4877062492183592f2ba65a9cd511430c4a	baseline_owner_audio	ASSETS.md	Frozen Dawn original
assets/frozendawn/sounds/terminal/orsa_boot.ogg	9e765125a42015d169fa30ea614385a11ffd381b75551f5a7404f157287db722	baseline_owner_audio	ASSETS.md	Frozen Dawn original
assets/frozendawn/sounds/ui/master_architect/aura_fight.ogg	120fcafaeb926b13acd9bfcbe4ab8b67ff379e8ee191c9fcaab667e0f6e5f523	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/ui/master_architect/aura_temperature.ogg	c3df9dbe1fea89998849e91ed28b909ee9292ca48f0576d1ef2a2bf774be8ea5	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/ui/master_architect/mind_scan.ogg	96c786f3a9f8d99e9e869b30720ad28d2142b41d1da022cd0f2ced989a8f1caa	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/ui/master_architect/telemetry_mismatch.ogg	b667495e764fdae3256c5cebf9c158a5a3668cf2dbdc216d5ed5b9dbcab386ec	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/ui/master_architect/telemetry_restored.ogg	285fa61d976e5f887bb047f11550c25d84015faa04f16f68afedf0b84361cc05	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/ui/orsa_awakening_ring.ogg	e45473334b6db0bfacfda16d7e947f5dce2e25beef5c0b26b592d7b08aacd87d	interface_procedural	tools/audio_sources/interface/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/ui/orsa_awakening_voice.ogg	78a9fad0be93fd4ddc1ad9318f703e3c510d28556b34fd673f238cf6fbeaab7d	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/ui/suit/aggregate_deposit.ogg	0a80c4f49a1ff2c0e9fd458c0dd910e7a4041245eea9336cbe9c788043c9223f	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/ui/suit/aggregate_gestation.ogg	373dcc0033e8ad1cb1a8361410bf89c9d2cee1a0591ad5de8d85eda2b7ffa187	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/ui/suit/aggregate_ossuary.ogg	1b350997fe704e5942dfa6742afeef9c3430e3f356cc18b910c0af5307a3bb85	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/ui/suit/aggregate_resolved.ogg	2ac1f25b12348630b506a7b0fea1e7fef6ee89808ace39de67cfecbae6d4d94a	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/ui/suit/biological_activity_warning.ogg	fdeb390efb00aa8150f4e665991c18e1146da7c69c95ad576fd6cbc0259a545a	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/ui/suit/bloom_contact.ogg	3556e19bb58c074d7cdd1fc0ed1649c8126eb7b7be8c2c48d7c48a54a9e44046	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/ui/suit/emergency_reserve.ogg	b6364d371ccf39cef0f80003bc389e7135d34dfb3e431214029c192882a8acbc	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/ui/suit/hearthrot_contamination.ogg	a14bb9b256c885d96b76441155ed783701151a5eef261b2bf927405718fb2702	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/ui/suit/leak_hiss.ogg	27fa39a6b6817e7aa2a61f7095380044e062e303174f46dfa41206a889ff3a8c	interface_procedural	tools/audio_sources/interface/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/ui/suit/oxygen_beep.ogg	ec6fc6e2e69cf745dcc3eba8e4a1116b798c9edbffbcedd30eea95bd6361b6bc	interface_procedural	tools/audio_sources/interface/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/ui/suit/oxygen_critical.ogg	e08e39ebb6a153759a46551c55ddb444414cc575efb375a2e27eb5f454e682d8	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/ui/suit/puncture_warning.ogg	f1a4fc470294b8067e07335e13fa5412bd9ee481f2e8ec631448a46bc290fd01	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/ui/suit/stillpoint_field.ogg	c36b7433fe5bb887bb86a672c84b6cfff4a8051ac210a5662119f65fa48eb8e3	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/ui/suit/undone_contact.ogg	72004632297ad172987cae343ccd87ba7e808160862ae21806e4026864f7af7c	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/ui/thaeven_contact.ogg	d625e4aafa3b39b84cebbba272fdd2c1cc0ec83d0c738e9e958c45c9190cd8fc	master_thae_iven_owner	tools/audio_sources/master_architect/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/ui/thaeven_interrupt.ogg	7210ecc335cfbdd0533f8a81c90590fcb34c12c8c33ed1cf9eba598889529520	master_thae_iven_owner	tools/audio_sources/master_architect/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/ui/thaeven_orsha.ogg	1f708deaea2b5e8584bce5008560be87c7844d8c295580023071fbc982eaade0	master_thae_iven_owner	tools/audio_sources/master_architect/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/ui/thaeven_resolve.ogg	98391ad27c095646ec27c3436c32cd7d6c1203c75ba07e7ac0dfa43526acd751	master_thae_iven_owner	tools/audio_sources/master_architect/SOURCES.md	Frozen Dawn original
